rank,product,brand_date,rating,price,category,review
10513,에잇세컨즈 블랙 플리츠 배색 롱 스커트 119Y27BYA5 ,에잇세컨즈,5,"50,090",스커트,1
10514,피렌비 버클 벨티드 카멜 울 캐시미어 핸드메이드 코트 GTS9-CT11030 ,지티글로벌,5,"212,800",코트,2
10515,후라밍고 폭스털구스다운 F16194050 ,후라밍고,5,"366,800",점퍼,2
10516,X2 제곱 테리점퍼 2col ,2019.11.,4.7,"126,000",점퍼,3
10517,스판 짱 기모 세미부츠컷 팬츠 A9750 ,2019.10.,4.4,"19,500",바지,64
10518,에잇세컨즈 아이보리 스티치 스트레이트 데님 팬츠 329X21LPY0 ,에잇세컨즈,4.6,"37,900",청바지,7
10519,3컬러 따뜻한니트 배색 워머 기모레깅스 ,2019.11.,4.1,"11,900",레깅스,10
10520,츕스 배색 뽀글이 집업 원피스 3컬러 ,2019.12.,5,"34,200",원피스,1
10521,키첼 1 1 매직핏 기모팬츠 ,키첼,4,"34,430",바지,12
10522,여성 패딩바지 오버사이즈 다운 패딩 여성 외피 하이웨이스트 슬림 빅 사이즈 기모 양면 스판 팬츠 연필 ,2019.10.,4.3,"31,500",바지,3
10523,보스 파이톤 쉬폰원피스 2col ,2019.10.,4.5,"29,900",원피스,19
10524,보니알렉스 누빔패딩벨티드점퍼 BDFC482 ,보니알렉스,4.4,"51,330",점퍼,12
10525,피치 커프스 셔츠 ,2019.10.,4.7,"25,800",블라우스/셔츠,111
10526,에고이스트 라글란 볼륨소매 구스다운 카키 EK4TD512 ,아이올리,5,"258,660",점퍼,1
10527,마리 플라워 하객 쉬폰 원피스 ,2019.12.,4.6,"24,900",원피스,963
10528,겨울상품 테디베어 뽀글이 양털 셔츠 청남방 ,2019.12.,4.1,"23,800",블라우스/셔츠,8
10529,YK YK 베이직 브이넥 롱 Y194C630-04 ,2019.12.,4.1,"27,800",조끼,8
10530,슬림핏 라운드 티셔츠 ,2019.08.,4.4,"8,900",티셔츠,385
10531,럭셔리갤러리 노비스 카를라 여성패딩 CARLA CROSSHATCH ,노비스,5,"739,000",점퍼,1
10532,무료베송 에끌 골지 니트 원피스 ,2019.11.,4,"30,000",원피스,8
10533,보브 폭스퍼 숏 구스다운 점퍼 1906193845178 ,신세계인터네셔날,5,"299,990",점퍼,2
10534,MONOC 코듀로이 밴딩 겨울 롱스커트 ,MONOC,5,"31,500",스커트,1
10535,질스튜어트뉴욕 스포츠 McCarren W 카키 퍼 여성 롱다운패딩 JFJU8D856K2 ,질스튜어트뉴욕,4.3,"190,000",점퍼,3
10536,쫀쫀 U롱나시 스판 민소매 미니 끈 원피스 ,동대문상사,4.5,"8,900",원피스,495
10537,어반스 히든 퍼카라 롱패딩 ,2019.12.,5,"39,230",점퍼,1
10538,미쏘 민소매 체크 원피스 MIWOW9V11A ,미쏘,5,"49,590",원피스,2
10539,ZOOC 플리츠 카라 니트 원피스 Z193MSE017 ,대현,4.6,"157,030",원피스,8
10540,제이스타일 루리벤 밍크 카라 패딩점퍼 4온스 ,2019.12.,4.6,"63,800",점퍼,8
10541,보브 원더 패딩 위드 하프코트 7118416108172 ,신세계인터네셔날,4.9,"199,720",코트,7
10542,겨울 노카라 뽀글이 양털 자켓 ,2019.10.,4.4,"38,800",점퍼,34
10543,지지샵 덕다운100 후드 패딩 숏 버터옐로우 여성 ,2019.12.,4,"138,990",점퍼,1
10544,롱걸 하이웨스트 롱부츠컷진 ,2019.10.,4.5,"17,180",청바지,21
10545,헤지스 후드 퍼장착 캐주얼 롱 구스다운패딩 HSJU-9D035 ,헤지스,4.5,"748,724",점퍼,21
10546,어깨 트임 터틀넥 울 니트 ,2019.12.,5,"24,900",니트/스웨터,4
10547,3컬러 양기모 세미 캐릭터 쿠키 기모 오버핏 남여공용 겨울 맨투맨 ,2019.11.,5,"32,000",티셔츠,4
10548,양털 뽀글이 양면 무스탕 조끼 ,2019.11.,3.5,"26,800",조끼,2
10549,양털 무스탕 카라 핀턱 뽀글이 숏 자켓 ,2019.10.,3.8,"24,500",재킷,16
10550,소프트 슬림 터틀넥 티셔츠 ,2019.12.,4.2,"9,790",티셔츠,134
10551,코듀로이 옆트임 미디 겨울 스커트 ,2019.10.,4.3,"23,000",스커트,103
10552,나이스크랍 앙고라 진주 라운드 니트 A194BWKA02 ,나이스크랍,5,"74,250",니트/스웨터,2
10553,셔링 폴라 티셔츠 ,2019.11.,4,"14,900",티셔츠,3
10554,겨울신상 레이스 반지퍼 기모 후드 티셔츠 ,2019.12.,4,"26,800",티셔츠,2
10555,파프리카 투버튼 골덴 팬츠 N94SLA03 ,나눔,5,"40,440",바지,7
10556,안다르 에어웜 기모 지니 AIWL-13006 ,안다르,4.6,"27,350",여성의류,8
10557,밍크 후드 핸드메이드 코트 ,2019.11.,5,"390,000",코트,1
10558,졸리 남녀공용 커플 기모 양털 뽀글이 아노락 후드 티셔츠 3컬러 ,졸리,4,"41,900",티셔츠,2
10559,우먼스 우먼스 김연아 리버서 NBNP9BW012SD 2019 ,2019.11.,4.8,"199,180",점퍼,19
10560,온앤온 19FW 아웃포켓 테디베어 점퍼 NE9WM130 ,온앤온,4.4,"157,850",재킷,10
10561,기모 무지 루즈핏 옆트임 맨투맨 티셔츠 7컬러 ,2019.11.,3.9,"16,800",티셔츠,10
10562,르니앤맥코이 꽃받침카라가디건 MG11CD502 ,르니앤맥코이,5,"61,110",카디건,3
10563,민트바닐라 울 트위드투피스 SET 세렌티 19F55 ,2019.11.,5,"55,200",코디세트,2
10564,안지크 폭스퍼트리밍양모피코트 DD4MT5910 ,안지크,4.8,"284,050",코트,12
10565,지프 롱기장 다운베스트 블루키 GJ4JPF643 ,지프,4.7,"101,700",조끼,123
10566,뽀송하고 따듯한 양털티셔츠 ,2019.11.,4,"14,900",티셔츠,52
10567,후드 울니트 투피스세트 ,2019.11.,4.5,"37,950",코디세트,95
10568,스파오 덤블 루즈핏 점퍼 플리스 SPFZ94VG14 ,이랜드,4.6,"42,120",점퍼,8
10569,보브 베이직 울 블렌드 벨티드 코트 ,신세계인터네셔날,4.7,"347,400",코트,3
10570,요하넥스 밍크 트리밍된 거위털 패딩 Z9D1R200 ,요하넥스,4.7,"569,910",점퍼,3
10571,런칭가109 000원 수트 3종세트 PJ193F0301JK ,2019.10.,4.3,"41,480",정장세트,63
10572,H라인 루즈핏 보트넥 긴팔 롱 니트 원피스 ,2019.10.,4.7,"31,000",원피스,23
10573,인베스트 진주버튼배색니트 VIW1KT2451 ,인베스트,4.7,"24,120",니트/스웨터,23
10574,리버시블 곰돌이 후드 퍼 점퍼 ,2019.11.,5,"76,900",점퍼,1
10575,쉬즈미스 빔 울코트- SWWHCI41100-DK ,인동에프엔,5,"71,540",코트,5
10576,잇미샤 싱글버튼 트렌치 코트 ITICWHC451 ,잇미샤,3.3,"299,400",코트,4
10577,뮤즈 핸드워머 폴라티셔츠 5col ,2019.11.,4.2,"18,000",티셔츠,13
10578,레코브 우주니트 LW319ZKN916X ,레코브,5,"35,080",니트/스웨터,4
10579,슬림 랩 골지 니트티 ,2019.11.,4.8,"17,800",니트/스웨터,4
10580,비지트인뉴욕 기모후드 롱원피스 VVBOPE8 ,비지트인뉴욕,3.3,"26,640",원피스,3
10581,슬림 부츠컷 기모 슬랙스 겨울 여자 정장바지 출근룩 ,2019.10.,3.5,"39,900",바지,2
10582,잇미샤 오버핏 캐시미어 혼방 더블 롱 코트 ITIBHHC680 ,시선인터내셔널,4.5,"293,400",코트,17
10583,랩 빤짝이 주름 샤 스커트 AK4WSA42 ,랩,4.9,"24,134",스커트,9
10584,케이블 니트 ,2019.10.,4.1,"28,500",니트/스웨터,164
10585,폴햄 여성 기모 롱 후드티 ,폴햄,4.1,"16,370",티셔츠,164
10586,샤틴 폭스 벨티드 덕다운 롱패딩 S184M843 ,영흥,4.7,"109,450",점퍼,6
10587,더아이잗 폭스퍼 후드 패딩 IICA2PD03 ,더아이잗,4.4,"179,400",점퍼,7
10588,피핀 소프트 와플 니트 107729 ,2019.11.,4.2,"21,930",니트/스웨터,105
10589,슬림 부츠컷 기모 슬랙스 겨울 여자 정장바지 출근룩 ,2019.10.,3.5,"39,900",바지,2
10590,잇미샤 오버핏 캐시미어 혼방 더블 롱 코트 ITIBHHC680 ,시선인터내셔널,4.5,"293,400",코트,17
10591,랩 빤짝이 주름 샤 스커트 AK4WSA42 ,랩,4.9,"24,134",스커트,9
10592,케이블 니트 ,2019.10.,4.1,"28,500",니트/스웨터,164
10593,샤틴 폭스 벨티드 덕다운 롱패딩 S184M843 ,영흥,4.7,"109,450",점퍼,6
10594,더아이잗 폭스퍼 후드 패딩 IICA2PD03 ,더아이잗,4.4,"179,400",점퍼,7
10595,폴햄 여성 기모 롱 후드티 ,폴햄,4.4,"16,370",티셔츠,7
10596,반폴라 롱 플레어 니트 원피스 ,모니카앤아리,4.6,"38,000",원피스,39
10597,피핀 소프트 와플 니트 107729 ,2019.11.,4.2,"21,930",니트/스웨터,105
10598,잠뱅이 여 장식S T 바이오워싱 양모 일자 데님 AJ4DIG83 ,잠뱅이,4,"47,350",청바지,1
10599,루즈핏 핸드메이드 내피탈부착 울코트 ,2019.10.,4.8,"195,800",코트,4
10600,빈폴 레이디스 라이트 그린 스트레치 폭스퍼 애니 다운 점퍼 BF9X38U04L ,빈폴,5,"484,490",점퍼,1
10601,에잇세컨즈 블랙 플리츠 배색 롱 스커트 119Y27BYA5 ,에잇세컨즈,5,"50,090",스커트,1
10602,피렌비 버클 벨티드 카멜 울 캐시미어 핸드메이드 코트 GTS9-CT11030 ,지티글로벌,5,"212,800",코트,2
10603,후라밍고 폭스털구스다운 F16194050 ,후라밍고,5,"366,800",점퍼,2
10604,스판 짱 기모 세미부츠컷 팬츠 A9750 ,2019.10.,4.4,"19,500",바지,64
10605,X2 제곱 테리점퍼 2col ,2019.11.,4.7,"126,000",점퍼,3
10606,에잇세컨즈 아이보리 스티치 스트레이트 데님 팬츠 329X21LPY0 ,에잇세컨즈,4.6,"37,900",청바지,7
10607,3컬러 따뜻한니트 배색 워머 기모레깅스 ,2019.11.,4.1,"11,900",레깅스,10
10608,츕스 배색 뽀글이 집업 원피스 3컬러 ,2019.12.,5,"34,200",원피스,1
10609,키첼 1 1 매직핏 기모팬츠 ,키첼,4,"34,430",바지,12
10610,여성 패딩바지 오버사이즈 다운 패딩 여성 외피 하이웨이스트 슬림 빅 사이즈 기모 양면 스판 팬츠 연필 ,2019.10.,4.3,"31,500",바지,3
10611,보스 파이톤 쉬폰원피스 2col ,2019.10.,4.5,"29,900",원피스,19
10612,보니알렉스 누빔패딩벨티드점퍼 BDFC482 ,보니알렉스,4.4,"51,330",점퍼,12
10613,피치 커프스 셔츠 ,2019.10.,4.7,"25,800",블라우스/셔츠,111
10614,에고이스트 라글란 볼륨소매 구스다운 카키 EK4TD512 ,아이올리,5,"258,660",점퍼,1
10615,마리 플라워 하객 쉬폰 원피스 ,2019.12.,4.6,"24,900",원피스,963
10616,겨울상품 테디베어 뽀글이 양털 셔츠 청남방 ,2019.12.,4.1,"23,800",블라우스/셔츠,8
10617,슬림핏 라운드 티셔츠 ,2019.08.,4.4,"8,900",티셔츠,385
10618,YK YK 베이직 브이넥 롱 Y194C630-04 ,2019.12.,4.4,"27,800",조끼,385
10619,럭셔리갤러리 노비스 카를라 여성패딩 CARLA CROSSHATCH ,노비스,5,"739,000",점퍼,1
10620,무료베송 에끌 골지 니트 원피스 ,2019.11.,4,"30,000",원피스,8
10621,보브 폭스퍼 숏 구스다운 점퍼 1906193845178 ,신세계인터네셔날,5,"299,990",점퍼,2
10622,MONOC 코듀로이 밴딩 겨울 롱스커트 ,MONOC,5,"31,500",스커트,1
10623,질스튜어트뉴욕 스포츠 McCarren W 카키 퍼 여성 롱다운패딩 JFJU8D856K2 ,질스튜어트뉴욕,4.3,"190,000",점퍼,3
10624,쫀쫀 U롱나시 스판 민소매 미니 끈 원피스 ,동대문상사,4.5,"8,900",원피스,495
10625,ZOOC 플리츠 카라 니트 원피스 Z193MSE017 ,대현,4.6,"157,030",원피스,8
10626,어반스 히든 퍼카라 롱패딩 ,2019.12.,5,"39,230",점퍼,1
10627,미쏘 민소매 체크 원피스 MIWOW9V11A ,미쏘,5,"49,590",원피스,2
10628,보브 원더 패딩 위드 하프코트 7118416108172 ,신세계인터네셔날,4.9,"199,720",코트,7
10629,겨울 노카라 뽀글이 양털 자켓 ,2019.10.,4.4,"38,800",점퍼,34
10630,제이스타일 루리벤 밍크 카라 패딩점퍼 4온스 ,2019.12.,4.4,"63,800",점퍼,34
10631,롱걸 하이웨스트 롱부츠컷진 ,2019.10.,4.5,"17,180",청바지,21
10632,지지샵 덕다운100 후드 패딩 숏 버터옐로우 여성 ,2019.12.,4,"138,990",점퍼,1
10633,헤지스 후드 퍼장착 캐주얼 롱 구스다운패딩 HSJU-9D035 ,헤지스,4,"748,724",점퍼,1
10634,어깨 트임 터틀넥 울 니트 ,2019.12.,5,"24,900",니트/스웨터,4
10635,3컬러 양기모 세미 캐릭터 쿠키 기모 오버핏 남여공용 겨울 맨투맨 ,2019.11.,5,"32,000",티셔츠,4
10636,양털 뽀글이 양면 무스탕 조끼 ,2019.11.,3.5,"26,800",조끼,2
10637,양털 무스탕 카라 핀턱 뽀글이 숏 자켓 ,2019.10.,3.8,"24,500",재킷,16
10638,코듀로이 옆트임 미디 겨울 스커트 ,2019.10.,4.3,"23,000",스커트,103
10639,소프트 슬림 터틀넥 티셔츠 ,2019.12.,4.2,"9,790",티셔츠,134
10640,나이스크랍 앙고라 진주 라운드 니트 A194BWKA02 ,나이스크랍,5,"74,250",니트/스웨터,2
10641,셔링 폴라 티셔츠 ,2019.11.,4,"14,900",티셔츠,3
10642,파프리카 투버튼 골덴 팬츠 N94SLA03 ,나눔,5,"40,440",바지,7
10643,겨울신상 레이스 반지퍼 기모 후드 티셔츠 ,2019.12.,4,"26,800",티셔츠,2
10644,안다르 에어웜 기모 지니 AIWL-13006 ,안다르,4.6,"27,350",여성의류,8
10645,밍크 후드 핸드메이드 코트 ,2019.11.,5,"390,000",코트,1
10646,졸리 남녀공용 커플 기모 양털 뽀글이 아노락 후드 티셔츠 3컬러 ,졸리,4,"41,900",티셔츠,2
10647,우먼스 우먼스 김연아 리버서 NBNP9BW012SD 2019 ,2019.11.,4.8,"199,180",점퍼,19
10648,온앤온 19FW 아웃포켓 테디베어 점퍼 NE9WM130 ,온앤온,4.4,"157,850",재킷,10
10649,기모 무지 루즈핏 옆트임 맨투맨 티셔츠 7컬러 ,2019.11.,3.9,"16,800",티셔츠,10
10650,르니앤맥코이 꽃받침카라가디건 MG11CD502 ,르니앤맥코이,5,"61,110",카디건,3
10651,안지크 폭스퍼트리밍양모피코트 DD4MT5910 ,안지크,4.8,"284,050",코트,12
10652,지프 롱기장 다운베스트 블루키 GJ4JPF643 ,지프,4.7,"101,700",조끼,123
10653,민트바닐라 울 트위드투피스 SET 세렌티 19F55 ,2019.11.,5,"55,200",코디세트,2
10654,스파오 덤블 루즈핏 점퍼 플리스 SPFZ94VG14 ,이랜드,4.6,"42,120",점퍼,8
10655,뽀송하고 따듯한 양털티셔츠 ,2019.11.,4,"14,900",티셔츠,52
10656,후드 울니트 투피스세트 ,2019.11.,4.5,"37,950",코디세트,95
10657,보브 베이직 울 블렌드 벨티드 코트 ,신세계인터네셔날,4.7,"347,400",코트,3
10658,요하넥스 밍크 트리밍된 거위털 패딩 Z9D1R200 ,요하넥스,4.7,"569,910",점퍼,3
10659,런칭가109 000원 수트 3종세트 PJ193F0301JK ,2019.10.,4.3,"41,480",정장세트,63
10660,H라인 루즈핏 보트넥 긴팔 롱 니트 원피스 ,2019.10.,4.7,"31,000",원피스,23
10661,쉬즈미스 빔 울코트- SWWHCI41100-DK ,인동에프엔,5,"71,540",코트,5
10662,인베스트 진주버튼배색니트 VIW1KT2451 ,인베스트,5,"24,120",니트/스웨터,5
10663,리버시블 곰돌이 후드 퍼 점퍼 ,2019.11.,5,"76,900",점퍼,1
10664,잇미샤 싱글버튼 트렌치 코트 ITICWHC451 ,잇미샤,3.3,"299,400",코트,4
10665,뮤즈 핸드워머 폴라티셔츠 5col ,2019.11.,4.2,"18,000",티셔츠,13
10666,하이넥 스트링 웰론 숏패딩 ,2019.11.,4.2,"23,770",점퍼,13
10667,톰보이 드롭숄더 체크 코트 9109411030 ,2019.10.,4.6,"231,700",코트,5
10668,허리끈 카라 안감퍼 숏 패딩 ,2019.11.,4,"71,100",점퍼,2
10669,슬림 부츠컷 기모 슬랙스 겨울 여자 정장바지 출근룩 ,2019.10.,3.5,"39,900",바지,2
10670,잇미샤 오버핏 캐시미어 혼방 더블 롱 코트 ITIBHHC680 ,시선인터내셔널,4.5,"293,400",코트,17
10671,랩 빤짝이 주름 샤 스커트 AK4WSA42 ,랩,4.9,"24,134",스커트,9
10672,케이블 니트 ,2019.10.,4.1,"28,500",니트/스웨터,164
10673,샤틴 폭스 벨티드 덕다운 롱패딩 S184M843 ,영흥,4.7,"109,450",점퍼,6
10674,더아이잗 폭스퍼 후드 패딩 IICA2PD03 ,더아이잗,4.4,"179,400",점퍼,7
10675,폴햄 여성 기모 롱 후드티 ,폴햄,4.4,"16,370",티셔츠,7
10676,반폴라 롱 플레어 니트 원피스 ,모니카앤아리,4.6,"38,000",원피스,39
10677,피핀 소프트 와플 니트 107729 ,2019.11.,4.2,"21,930",니트/스웨터,105
10678,잠뱅이 여 장식S T 바이오워싱 양모 일자 데님 AJ4DIG83 ,잠뱅이,4,"47,350",청바지,1
10679,루즈핏 핸드메이드 내피탈부착 울코트 ,2019.10.,4.8,"195,800",코트,4
10680,빈폴 레이디스 라이트 그린 스트레치 폭스퍼 애니 다운 점퍼 BF9X38U04L ,빈폴,5,"484,490",점퍼,1
10681,에잇세컨즈 블랙 플리츠 배색 롱 스커트 119Y27BYA5 ,에잇세컨즈,5,"50,090",스커트,1
10682,피렌비 버클 벨티드 카멜 울 캐시미어 핸드메이드 코트 GTS9-CT11030 ,지티글로벌,5,"212,800",코트,2
10683,후라밍고 폭스털구스다운 F16194050 ,후라밍고,5,"366,800",점퍼,2
10684,스판 짱 기모 세미부츠컷 팬츠 A9750 ,2019.10.,4.4,"19,500",바지,64
10685,X2 제곱 테리점퍼 2col ,2019.11.,4.7,"126,000",점퍼,3
10686,에잇세컨즈 아이보리 스티치 스트레이트 데님 팬츠 329X21LPY0 ,에잇세컨즈,4.6,"37,900",청바지,7
10687,3컬러 따뜻한니트 배색 워머 기모레깅스 ,2019.11.,4.1,"11,900",레깅스,10
10688,츕스 배색 뽀글이 집업 원피스 3컬러 ,2019.12.,5,"34,200",원피스,1
10689,키첼 1 1 매직핏 기모팬츠 ,키첼,4,"34,430",바지,12
10690,여성 패딩바지 오버사이즈 다운 패딩 여성 외피 하이웨이스트 슬림 빅 사이즈 기모 양면 스판 팬츠 연필 ,2019.10.,4.3,"31,500",바지,3
10691,보스 파이톤 쉬폰원피스 2col ,2019.10.,4.5,"29,900",원피스,19
10692,보니알렉스 누빔패딩벨티드점퍼 BDFC482 ,보니알렉스,4.4,"51,330",점퍼,12
10693,슬림 부츠컷 기모 슬랙스 겨울 여자 정장바지 출근룩 ,2019.10.,3.5,"39,900",바지,2
10694,잇미샤 오버핏 캐시미어 혼방 더블 롱 코트 ITIBHHC680 ,시선인터내셔널,4.5,"293,400",코트,17
10695,랩 빤짝이 주름 샤 스커트 AK4WSA42 ,랩,4.9,"24,134",스커트,9
10696,케이블 니트 ,2019.10.,4.1,"28,500",니트/스웨터,164
10697,샤틴 폭스 벨티드 덕다운 롱패딩 S184M843 ,영흥,4.7,"109,450",점퍼,6
10698,더아이잗 폭스퍼 후드 패딩 IICA2PD03 ,더아이잗,4.4,"179,400",점퍼,7
10699,폴햄 여성 기모 롱 후드티 ,폴햄,4.4,"16,370",티셔츠,7
10700,피핀 소프트 와플 니트 107729 ,2019.11.,4.2,"21,930",니트/스웨터,105
10701,반폴라 롱 플레어 니트 원피스 ,모니카앤아리,4.6,"38,000",원피스,39
10702,잠뱅이 여 장식S T 바이오워싱 양모 일자 데님 AJ4DIG83 ,잠뱅이,4,"47,350",청바지,1
10703,루즈핏 핸드메이드 내피탈부착 울코트 ,2019.10.,4.8,"195,800",코트,4
10704,빈폴 레이디스 라이트 그린 스트레치 폭스퍼 애니 다운 점퍼 BF9X38U04L ,빈폴,5,"484,490",점퍼,1
10705,에잇세컨즈 블랙 플리츠 배색 롱 스커트 119Y27BYA5 ,에잇세컨즈,5,"50,090",스커트,1
10706,피렌비 버클 벨티드 카멜 울 캐시미어 핸드메이드 코트 GTS9-CT11030 ,지티글로벌,5,"212,800",코트,2
10707,후라밍고 폭스털구스다운 F16194050 ,후라밍고,5,"366,800",점퍼,2
10708,X2 제곱 테리점퍼 2col ,2019.11.,4.7,"126,000",점퍼,3
10709,스판 짱 기모 세미부츠컷 팬츠 A9750 ,2019.10.,4.4,"19,500",바지,64
10710,에잇세컨즈 아이보리 스티치 스트레이트 데님 팬츠 329X21LPY0 ,에잇세컨즈,4.6,"37,900",청바지,7
10711,3컬러 따뜻한니트 배색 워머 기모레깅스 ,2019.11.,4.1,"11,900",레깅스,10
10712,츕스 배색 뽀글이 집업 원피스 3컬러 ,2019.12.,5,"34,200",원피스,1
10713,키첼 1 1 매직핏 기모팬츠 ,키첼,4,"34,430",바지,12
10714,여성 패딩바지 오버사이즈 다운 패딩 여성 외피 하이웨이스트 슬림 빅 사이즈 기모 양면 스판 팬츠 연필 ,2019.10.,4.3,"31,500",바지,3
10715,보스 파이톤 쉬폰원피스 2col ,2019.10.,4.5,"29,900",원피스,19
10716,보니알렉스 누빔패딩벨티드점퍼 BDFC482 ,보니알렉스,4.4,"51,330",점퍼,12
10717,피치 커프스 셔츠 ,2019.10.,4.7,"25,800",블라우스/셔츠,111
10718,에고이스트 라글란 볼륨소매 구스다운 카키 EK4TD512 ,아이올리,5,"258,660",점퍼,1
